latency,FF,LUT,solution
564,4545,6399,sol_1_1_2_0_2_2_1_4_0_1_
919,4693,7286,sol_1_0_1_0_2_1_2_3_0_0_
265,2811,4123,sol_3_0_2_0_2_1_1_1_0_1_
518,2390,3663,sol_2_1_1_1_1_1_1_2_0_0_
333,2964,4270,sol_3_1_2_1_1_2_1_2_0_1_
47,2640,3790,sol_3_0_3_0_2_2_2_1_0_1_
91,2787,3927,sol_3_1_3_1_1_2_1_2_0_1_
517,3497,5027,sol_1_1_1_0_1_1_1_4_0_0_
588,3334,4709,sol_2_0_2_1_1_1_2_4_0_1_
500,2393,3696,sol_2_0_2_0_2_1_2_1_0_0_
680,5292,7362,sol_1_1_1_0_2_2_2_3_0_1_
356,3204,4507,sol_3_1_1_0_2_1_1_4_0_0_
212,2041,3001,sol_1_0_3_0_2_1_1_1_0_0_
210,2044,3012,sol_1_1_3_1_2_2_2_1_0_0_
356,2539,3666,sol_1_1_1_0_1_1_1_1_0_1_
265,2811,4123,sol_3_0_2_0_1_1_2_1_0_1_
49,2083,3085,sol_3_0_3_0_2_2_2_1_0_0_
520,2589,3673,sol_2_1_1_0_2_1_2_4_0_0_
499,3141,4770,sol_2_1_3_1_1_1_2_2_0_1_
716,4763,7010,sol_2_1_2_1_1_2_1_4_0_1_
344,3246,4762,sol_3_1_3_1_2_2_2_4_0_1_
496,2586,3645,sol_2_0_1_0_2_2_2_4_0_0_
638,5216,7643,sol_2_1_2_1_1_2_1_3_0_1_
408,2558,3732,sol_1_1_3_1_1_1_2_4_0_0_
714,4500,7020,sol_2_0_3_0_1_1_2_3_0_0_
47,2640,3790,sol_3_0_3_1_2_1_2_1_0_1_
356,1985,2988,sol_1_1_1_1_2_2_1_1_0_0_
494,4254,5957,sol_1_1_2_1_1_1_1_3_0_0_
495,3135,4786,sol_3_1_2_1_2_2_2_2_0_1_
411,3738,5285,sol_3_1_1_1_2_2_2_3_0_0_
411,3652,5204,sol_3_1_2_1_2_2_1_4_0_0_
613,4223,5968,sol_1_0_1_0_2_1_1_4_0_1_
47,2640,3790,sol_3_1_3_1_2_2_1_1_0_1_
427,3777,5344,sol_2_0_3_0_1_1_1_4_0_1_
989,6051,9312,sol_1_0_2_0_1_2_2_3_0_1_
524,2401,3725,sol_2_0_2_1_1_1_2_1_0_0_
592,4677,6728,sol_3_0_2_0_2_1_1_3_0_1_
499,3141,4770,sol_2_1_3_1_1_2_2_2_0_1_
434,4716,6258,sol_1_1_1_1_1_1_2_3_0_0_
358,2536,3647,sol_1_0_1_0_2_1_1_1_0_1_
254,2667,3823,sol_1_1_3_1_2_1_1_3_0_0_
195,2024,3004,sol_3_1_1_1_2_1_2_1_0_0_
372,2498,3694,sol_2_1_3_0_1_1_1_2_0_0_
712,5057,7715,sol_2_0_3_0_2_1_2_3_0_1_
491,2398,3607,sol_2_0_1_1_2_2_2_2_0_0_
494,2597,3665,sol_2_0_1_1_2_2_2_4_0_0_
566,2771,3983,sol_2_0_2_0_2_2_2_4_0_0_
401,2341,3657,sol_3_0_1_1_1_1_2_2_0_0_
237,2727,3862,sol_3_1_1_1_2_1_1_2_0_1_
396,4078,5614,sol_1_1_1_1_1_1_1_3_0_1_
494,2383,3635,sol_1_1_2_0_1_1_1_2_0_0_
259,3254,4455,sol_3_1_1_1_1_2_1_3_0_0_
516,2947,4360,sol_2_1_1_1_2_2_1_2_0_1_
276,2261,3279,sol_1_1_3_1_1_2_1_2_0_0_
492,3154,4362,sol_2_0_1_1_2_1_2_4_0_1_
729,5115,7820,sol_3_1_2_0_2_1_2_3_0_1_
426,2353,3166,sol_1_0_1_0_1_2_2_4_0_0_
358,1982,2968,sol_1_1_1_0_1_1_1_1_0_0_
411,3738,5285,sol_3_0_1_1_2_1_2_3_0_0_
237,2727,3862,sol_3_1_1_1_2_2_1_2_0_1_
498,3338,4837,sol_3_1_2_1_2_2_2_4_0_1_
566,2771,3983,sol_2_0_2_0_2_1_2_4_0_0_
407,2345,3644,sol_1_0_3_0_2_2_2_2_0_0_
670,4178,6007,sol_1_0_2_1_1_1_1_4_0_0_
411,3598,5132,sol_1_1_3_1_2_2_2_3_0_0_
193,2581,3702,sol_3_0_1_1_1_2_2_1_0_1_
522,2953,4414,sol_2_1_2_0_1_2_1_1_0_1_
422,2153,3163,sol_1_1_1_1_2_2_1_2_0_0_
428,2215,3381,sol_1_1_2_0_2_2_1_1_0_0_
91,2787,3927,sol_3_1_3_1_2_1_1_2_0_1_
587,2575,3958,sol_2_0_2_1_2_1_2_2_0_0_
494,3151,4343,sol_1_0_2_0_1_1_2_4_0_1_
285,3359,4552,sol_1_1_3_1_2_2_1_4_0_1_
403,2905,4352,sol_1_1_3_1_2_2_2_2_0_1_
394,3864,5733,sol_2_0_3_1_1_1_1_3_0_1_
590,2568,3994,sol_2_0_2_1_1_1_1_2_0_0_
407,2345,3644,sol_1_0_3_0_1_2_2_2_0_0_
454,2219,3383,sol_2_1_1_0_1_1_2_1_0_0_
280,2835,4139,sol_2_0_3_0_2_2_1_1_0_1_
657,4314,6338,sol_3_0_1_0_2_1_2_3_0_1_
729,5115,7820,sol_3_1_2_0_1_1_2_3_0_1_
340,2858,4074,sol_1_0_3_0_2_1_1_3_0_0_
518,3921,5570,sol_3_1_1_0_1_2_1_3_0_1_
208,2601,3711,sol_1_1_3_1_1_2_2_1_0_1_
474,3332,4808,sol_3_0_2_0_2_1_2_4_0_1_
424,2150,3143,sol_1_1_1_0_2_2_1_2_0_0_
197,2021,2984,sol_3_0_1_0_1_2_1_1_0_0_
210,2044,3012,sol_1_1_3_0_1_1_1_1_0_0_
195,2024,3004,sol_3_0_1_1_1_1_2_1_0_0_
208,2601,3711,sol_1_1_3_0_2_2_2_1_0_1_
422,2707,3848,sol_1_1_1_0_1_2_1_2_0_1_
252,2178,3167,sol_3_0_1_0_1_2_1_2_0_0_
430,2216,3355,sol_2_0_1_0_1_2_2_1_0_0_
531,3375,4899,sol_3_1_1_0_1_2_1_3_0_0_
343,2512,4051,sol_3_0_3_0_1_2_2_2_0_0_
411,3738,5285,sol_3_1_1_1_1_1_2_3_0_0_
343,3750,5142,sol_3_1_1_0_1_2_1_4_0_1_
661,4313,6274,sol_2_1_1_0_1_2_1_4_0_1_
991,5494,8633,sol_1_0_2_0_2_1_2_3_0_0_
474,3332,4808,sol_3_0_2_0_1_1_2_4_0_1_
765,6165,8561,sol_1_0_2_1_2_2_2_3_0_1_
480,2785,4123,sol_2_0_3_1_1_2_2_4_0_0_
410,2552,3721,sol_1_0_3_1_1_2_2_4_0_0_
91,2787,3927,sol_3_0_3_0_1_2_1_2_0_1_
494,2383,3635,sol_1_1_2_0_2_1_1_2_0_0_
399,2898,4362,sol_3_1_1_1_1_1_2_2_0_1_
424,2910,3871,sol_1_0_1_0_2_1_2_4_0_1_
888,5360,8328,sol_2_1_2_0_1_2_1_3_0_1_
590,2564,3993,sol_2_1_2_0_1_1_1_2_0_0_
113,3015,4036,sol_3_0_3_0_2_2_1_4_0_1_
565,4354,6359,sol_2_1_3_1_1_1_2_3_0_0_
563,4911,7064,sol_2_1_3_0_1_1_2_3_0_1_
766,4323,6376,sol_1_0_1_0_1_1_1_3_0_1_
648,3730,5551,sol_1_0_3_1_2_2_2_3_0_0_
516,2947,4360,sol_2_1_1_1_1_2_1_2_0_1_
410,2552,3721,sol_1_0_3_0_1_2_2_4_0_0_
590,2568,3994,sol_2_0_2_1_2_1_1_2_0_0_
417,2718,3850,sol_1_1_1_1_1_2_2_2_0_1_
346,2721,4119,sol_3_0_3_1_2_2_2_4_0_0_
276,2815,3957,sol_1_0_3_0_1_1_1_2_0_1_
409,4295,5990,sol_3_0_1_1_1_2_2_3_0_1_
622,3696,5528,sol_2_1_1_1_1_1_1_4_0_0_
356,1985,2988,sol_1_1_1_1_1_2_1_1_0_0_
668,4735,6687,sol_1_0_2_1_2_1_1_4_0_1_
195,2024,3004,sol_3_0_1_1_1_2_2_1_0_0_
344,2616,4081,sol_3_1_3_1_1_2_2_3_0_0_
302,3690,5061,sol_3_1_1_1_1_1_1_4_0_1_
315,3144,4426,sol_3_1_1_1_2_2_1_4_0_0_
49,2083,3085,sol_3_1_3_0_1_2_1_1_0_0_
480,2785,4123,sol_2_0_3_0_1_2_2_4_0_0_
663,3756,5626,sol_2_1_1_0_1_2_1_4_0_0_
505,5053,7109,sol_3_0_2_1_1_1_2_3_0_1_
424,2704,3829,sol_1_0_1_0_2_1_1_2_0_1_
197,2021,2984,sol_3_0_1_0_1_1_1_1_0_0_
502,3345,4826,sol_2_1_3_1_1_2_2_4_0_1_
341,3037,4694,sol_3_1_3_0_1_1_2_2_0_1_
210,2598,3700,sol_1_0_3_0_2_1_2_1_0_1_
563,4911,7064,sol_2_1_3_1_2_1_2_3_0_1_
588,3121,4690,sol_2_1_2_0_1_1_1_2_0_1_
888,5360,8328,sol_2_1_2_0_1_1_1_3_0_1_
276,2261,3279,sol_1_1_3_0_1_2_1_2_0_0_
306,2281,3448,sol_2_1_3_1_2_2_1_1_0_0_
714,4365,6464,sol_2_0_2_1_2_1_1_4_0_0_
714,4500,7020,sol_2_0_3_1_1_1_2_3_0_0_
661,4313,6274,sol_2_1_1_0_2_1_1_4_0_1_
197,2021,2984,sol_3_0_1_0_1_1_2_1_0_0_
400,3067,4706,sol_2_1_3_0_2_2_1_3_0_0_
49,2083,3085,sol_3_0_3_0_2_2_1_1_0_0_
411,3598,5132,sol_1_1_3_0_1_2_2_3_0_0_
47,2640,3790,sol_3_0_3_1_2_1_1_1_0_1_
496,2586,3645,sol_2_0_1_0_1_1_2_4_0_0_
452,2218,3410,sol_1_1_2_1_2_2_1_1_0_0_
370,3055,4391,sol_2_1_3_1_2_2_1_2_0_1_
477,2581,4049,sol_2_0_3_1_1_1_2_2_0_0_
373,2995,4205,sol_1_0_3_1_1_2_1_4_0_0_
344,2616,4081,sol_3_0_3_1_1_1_2_3_0_0_
254,2667,3823,sol_1_1_3_0_1_2_1_3_0_0_
422,2153,3163,sol_1_1_1_1_1_2_1_2_0_0_
518,3157,4372,sol_1_0_2_1_1_1_2_4_0_1_
355,3987,5479,sol_3_1_2_1_2_1_1_3_0_0_
614,2571,4022,sol_2_1_2_1_2_2_1_2_0_0_
478,3342,4810,sol_2_0_3_0_1_2_2_4_0_1_
515,2401,3635,sol_2_1_1_1_2_2_2_2_0_0_
497,2578,4081,sol_3_1_2_1_2_2_2_2_0_0_
612,3337,4737,sol_2_1_2_1_2_1_2_4_0_1_
422,2921,3891,sol_1_0_1_1_1_1_2_4_0_1_
492,4811,6638,sol_1_1_2_1_2_1_1_3_0_1_
434,4716,6258,sol_1_1_1_1_1_2_2_3_0_0_
408,3109,4400,sol_1_0_3_0_1_1_2_4_0_1_
126,2469,3371,sol_3_1_3_1_2_2_1_4_0_0_
406,3115,4411,sol_1_1_3_1_2_1_2_4_0_1_
614,2571,4022,sol_2_1_2_1_1_1_1_2_0_0_
585,3132,4654,sol_2_1_2_0_1_1_2_2_0_1_
405,3698,5223,sol_3_1_2_0_1_2_1_4_0_0_
1055,6731,10707,sol_2_0_2_0_1_2_2_3_0_1_
126,2469,3371,sol_3_1_3_0_1_1_1_4_0_0_
113,3015,4036,sol_3_1_3_1_2_2_1_4_0_1_
197,2021,2984,sol_3_0_1_0_1_2_2_1_0_0_
344,2616,4081,sol_3_1_3_0_1_2_2_3_0_0_
588,5472,7555,sol_2_1_1_1_2_2_2_3_0_0_
404,2545,3721,sol_3_1_1_1_1_1_2_4_0_0_
452,2772,4081,sol_1_0_2_1_2_2_2_1_0_1_
403,2325,3637,sol_3_1_1_0_1_2_2_2_0_0_
405,3698,5223,sol_3_1_2_0_1_1_1_4_0_0_
354,2542,3686,sol_1_1_1_1_1_1_2_1_0_1_
304,2838,4155,sol_2_1_3_0_1_2_1_1_0_1_
309,2957,4241,sol_3_0_2_0_1_2_1_2_0_1_
611,2578,3986,sol_2_1_2_1_2_1_2_2_0_0_
304,2838,4155,sol_2_1_3_0_2_1_2_1_0_1_
420,2927,3910,sol_1_1_1_1_2_1_2_4_0_1_
280,2835,4139,sol_2_0_3_1_2_1_1_1_0_1_
814,4604,6960,sol_2_1_1_0_2_2_1_3_0_1_
278,2258,3260,sol_1_0_3_0_2_1_1_2_0_0_
104,2241,3248,sol_3_0_3_1_1_2_1_2_0_0_
494,2937,4313,sol_1_0_2_0_2_2_1_2_0_1_
489,2952,4305,sol_1_1_2_0_2_1_2_2_0_1_
278,2258,3260,sol_1_0_3_0_1_2_1_2_0_0_
454,2215,3391,sol_1_0_2_1_1_1_2_1_0_0_
411,3598,5132,sol_1_1_3_0_2_2_2_3_0_0_
355,3987,5479,sol_3_1_2_1_1_2_1_3_0_0_
648,3730,5551,sol_1_0_3_1_2_1_2_3_0_0_
491,2949,4286,sol_1_0_2_0_2_1_2_2_0_1_
475,3138,4754,sol_2_0_3_1_2_1_2_2_0_1_
454,2219,3383,sol_2_1_1_0_2_1_1_1_0_0_
426,2147,3124,sol_1_0_1_0_2_1_1_2_0_0_
356,3204,4507,sol_3_1_1_0_1_1_1_4_0_0_
618,3855,5670,sol_2_0_1_1_2_1_1_4_0_0_
518,2606,3694,sol_1_1_2_1_2_2_2_4_0_0_
989,6051,9312,sol_1_0_2_0_2_2_2_3_0_1_
754,5536,8136,sol_1_1_2_0_1_1_2_3_0_0_
515,2942,4312,sol_2_1_1_0_1_1_2_2_0_1_
528,6031,8034,sol_1_1_2_1_2_2_2_3_0_1_
197,2021,2984,sol_3_1_1_0_2_1_2_1_0_0_
544,3926,5874,sol_2_1_1_1_1_1_1_3_0_0_
210,2598,3700,sol_1_0_3_0_1_2_2_1_0_1_
193,2581,3702,sol_3_1_1_1_2_2_1_1_0_1_
354,2542,3686,sol_1_1_1_1_2_2_2_1_0_1_
282,2278,3432,sol_2_0_3_0_1_2_1_1_0_0_
276,2261,3279,sol_1_1_3_0_1_1_1_2_0_0_
570,4502,6379,sol_1_1_2_1_1_1_1_4_0_1_
504,2788,4139,sol_2_1_3_0_2_2_2_4_0_0_
450,2775,4100,sol_1_1_2_1_1_2_2_1_0_1_
276,2815,3957,sol_1_0_3_0_2_2_1_2_0_1_
429,3220,4648,sol_2_0_3_0_1_1_1_4_0_0_
396,4078,5614,sol_1_1_1_1_2_2_1_3_0_1_
616,4412,6318,sol_2_0_1_1_1_1_1_4_0_1_
516,2947,4360,sol_2_1_1_1_1_1_1_2_0_1_
322,2411,3574,sol_3_0_2_0_1_2_1_2_0_0_
422,2707,3849,sol_1_0_1_1_2_2_1_2_0_1_
564,3118,4662,sol_2_0_2_0_2_2_1_2_0_1_
338,3415,4779,sol_1_0_3_0_1_1_1_3_0_1_
563,4911,7064,sol_2_1_3_1_1_1_2_3_0_1_
574,3670,5246,sol_1_0_1_1_1_2_1_4_0_0_
291,2257,3455,sol_3_1_2_1_2_2_1_1_0_0_
348,2495,3666,sol_2_0_3_1_1_1_1_2_0_0_
358,1982,2969,sol_1_0_1_1_1_1_2_1_0_0_
572,4227,5870,sol_1_0_1_1_1_2_1_4_0_1_
657,4408,6416,sol_2_0_1_0_2_2_1_4_0_1_
342,4533,6146,sol_3_1_2_1_1_2_1_3_0_1_
428,2769,4052,sol_1_0_2_0_2_2_1_1_0_1_
820,4191,6723,sol_2_0_1_0_1_2_1_3_0_0_
398,3521,4925,sol_1_1_1_1_1_1_1_3_0_0_
210,2044,3012,sol_1_1_3_0_2_1_2_1_0_0_
341,3037,4694,sol_3_0_3_1_1_2_2_2_0_1_
585,3132,4655,sol_2_0_2_1_1_2_2_2_0_1_
289,2814,4152,sol_3_0_2_1_2_2_1_1_0_1_
742,4955,7235,sol_1_1_2_0_1_1_1_3_0_1_
894,4907,7940,sol_2_0_2_0_2_1_1_3_0_0_
494,2597,3665,sol_2_0_1_1_1_2_2_4_0_0_
428,2219,3375,sol_2_0_1_1_1_1_2_1_0_0_
454,2215,3391,sol_1_0_2_1_1_2_2_1_0_0_
343,2512,4051,sol_3_0_3_1_1_2_2_2_0_0_
452,2218,3410,sol_1_1_2_1_2_1_1_1_0_0_
348,2495,3666,sol_2_0_3_0_1_1_1_2_0_0_
348,2495,3666,sol_2_0_3_0_2_1_1_2_0_0_
428,2215,3381,sol_1_1_2_0_2_1_1_1_0_0_
894,4907,7940,sol_2_0_2_0_1_1_1_3_0_0_
102,2901,3986,sol_3_0_3_0_2_1_1_3_0_1_
491,2939,4284,sol_2_0_1_0_2_2_2_2_0_1_
450,2779,4093,sol_2_1_1_1_2_1_2_1_0_1_
498,2950,4386,sol_2_0_2_0_2_2_2_1_0_1_
49,2083,3085,sol_3_0_3_1_1_1_1_1_0_0_
585,3132,4655,sol_2_0_2_1_1_1_2_2_0_1_
355,3987,5479,sol_3_0_2_1_1_1_1_3_0_0_
492,3154,4362,sol_2_0_1_1_1_2_2_4_0_1_
91,2787,3927,sol_3_0_3_0_2_1_1_2_0_1_
398,3521,4925,sol_1_1_1_1_2_1_1_3_0_0_
434,3062,4509,sol_2_1_3_0_1_1_1_4_0_0_
518,2390,3663,sol_2_1_1_1_2_2_1_2_0_0_
659,3757,5642,sol_3_1_1_0_1_2_2_3_0_0_
615,3666,5335,sol_1_0_1_0_1_2_1_4_0_0_
430,2216,3355,sol_2_0_1_0_2_2_2_1_0_0_
356,1985,2988,sol_1_1_1_1_2_1_2_1_0_0_
210,2044,3012,sol_1_1_3_1_1_1_2_1_0_0_
518,2600,3693,sol_2_1_1_1_2_1_2_4_0_0_
306,2281,3448,sol_2_1_3_0_1_2_2_1_0_0_
102,2901,3986,sol_3_1_3_1_1_1_1_3_0_1_
197,2021,2984,sol_3_1_1_0_1_2_2_1_0_0_
250,2181,3187,sol_3_0_1_1_1_1_1_2_0_0_
494,4254,5957,sol_1_1_2_1_1_2_1_3_0_0_
487,3727,5273,sol_1_0_1_1_2_1_1_3_0_0_
480,2785,4123,sol_2_0_3_1_1_1_2_4_0_0_
424,2359,3185,sol_1_1_1_0_1_1_2_4_0_0_
411,3738,5285,sol_3_0_1_1_2_2_2_3_0_0_
344,3246,4762,sol_3_0_3_1_2_2_2_4_0_1_
498,3338,4837,sol_3_0_2_1_1_1_2_4_0_1_
341,3037,4694,sol_3_0_3_1_1_1_2_2_0_1_
487,3727,5273,sol_1_0_1_1_1_1_1_3_0_0_
680,5292,7362,sol_1_1_1_0_1_2_2_3_0_1_
420,2927,3910,sol_1_1_1_1_2_2_2_4_0_1_
662,4709,6707,sol_1_0_2_0_1_1_1_4_0_1_
524,2396,3724,sol_2_1_2_0_2_1_1_1_0_0_
210,2598,3700,sol_1_0_3_1_1_1_1_1_0_1_
276,2815,3957,sol_1_0_3_1_1_2_1_2_0_1_
358,1982,2969,sol_1_0_1_1_2_1_1_1_0_0_
620,4253,6185,sol_2_1_1_1_1_2_1_4_0_1_
398,3624,5403,sol_2_1_3_1_1_2_1_3_0_1_
403,2325,3637,sol_3_0_1_0_1_1_2_2_0_0_
985,5469,8617,sol_2_0_1_0_1_1_2_3_0_0_
492,3157,4362,sol_1_1_2_0_2_2_2_4_0_1_
708,4337,6484,sol_2_0_2_0_1_2_1_4_0_0_
113,3015,4036,sol_3_0_3_1_1_1_1_4_0_1_
566,3991,5719,sol_1_1_2_0_2_1_1_4_0_0_
403,2905,4352,sol_1_1_3_1_1_1_2_2_0_1_
513,2955,4334,sol_1_1_2_1_1_1_2_2_0_1_
102,2901,3986,sol_3_0_3_1_2_2_1_3_0_1_
546,4763,6814,sol_2_0_1_1_1_1_1_3_0_1_
983,6026,9296,sol_2_0_1_0_2_1_2_3_0_1_
476,2775,4112,sol_3_1_2_0_2_1_2_4_0_0_
502,3345,4826,sol_2_1_3_0_2_1_2_4_0_1_
356,1985,2988,sol_1_1_1_1_1_2_2_1_0_0_
572,4227,5870,sol_1_0_1_1_2_2_1_4_0_1_
398,3521,4925,sol_1_1_1_1_2_2_1_3_0_0_
370,3055,4391,sol_2_1_3_1_2_1_1_2_0_1_
609,3135,4683,sol_2_1_2_1_2_2_2_2_0_1_
565,4354,6359,sol_2_1_3_0_2_1_2_3_0_0_
518,2390,3663,sol_2_1_1_1_2_1_1_2_0_0_
115,2355,3307,sol_3_1_3_1_1_2_1_3_0_0_
304,2838,4155,sol_2_1_3_0_2_1_1_1_0_1_
477,2581,4049,sol_2_0_3_0_1_1_2_2_0_0_
517,2385,3615,sol_2_1_1_0_2_1_2_2_0_0_
346,2721,4119,sol_3_0_3_0_1_1_2_4_0_0_
407,2345,3644,sol_1_0_3_0_1_1_2_2_0_0_
682,4735,6665,sol_1_1_1_0_2_1_2_3_0_0_
113,3015,4036,sol_3_0_3_1_2_1_1_4_0_1_
346,3052,4363,sol_2_0_3_1_1_1_1_2_0_1_
516,3163,4391,sol_1_1_2_1_1_1_2_4_0_1_
306,2281,3448,sol_2_1_3_0_1_1_1_1_0_0_
408,3109,4400,sol_1_0_3_0_2_2_2_4_0_1_
358,1982,2969,sol_1_0_1_1_2_2_1_1_0_0_
411,3598,5132,sol_1_1_3_0_2_1_2_3_0_0_
403,2325,3637,sol_3_1_1_0_2_1_2_2_0_0_
47,2640,3790,sol_3_0_3_0_1_2_1_1_0_1_
291,2257,3455,sol_3_1_2_1_2_2_2_1_0_0_
494,2387,3635,sol_2_0_1_1_2_1_1_2_0_0_
424,2704,3829,sol_1_0_1_0_2_2_1_2_0_1_
522,2953,4414,sol_2_1_2_0_1_2_2_1_0_1_
210,2044,3012,sol_1_1_3_1_1_1_1_1_0_0_
422,2153,3163,sol_1_1_1_1_2_1_1_2_0_0_
452,2222,3403,sol_2_1_1_1_1_1_2_1_0_0_
421,2149,3125,sol_1_1_1_0_1_2_2_2_0_0_
430,2212,3362,sol_1_0_2_0_2_1_2_1_0_0_
285,3359,4552,sol_1_1_3_0_2_2_1_4_0_1_
289,2814,4152,sol_3_0_2_1_1_1_1_1_0_1_
126,2469,3371,sol_3_0_3_1_2_2_1_4_0_0_
372,2498,3694,sol_2_1_3_1_2_1_1_2_0_0_
406,2534,3701,sol_3_0_1_0_2_1_2_4_0_0_
404,2545,3721,sol_3_0_1_1_2_2_2_4_0_0_
355,3987,5479,sol_3_0_2_1_2_2_1_3_0_0_
489,2955,4304,sol_2_0_1_1_1_2_2_2_0_1_
239,2724,3842,sol_3_1_1_0_2_2_1_2_0_1_
342,4533,6146,sol_3_1_2_1_1_1_1_3_0_1_
356,2539,3666,sol_1_1_1_0_1_1_2_1_0_1_
473,2571,4052,sol_3_1_2_0_2_1_2_2_0_0_
344,2616,4081,sol_3_0_3_0_1_2_2_3_0_0_
287,2802,3855,sol_1_1_3_0_2_1_1_4_0_0_
254,2667,3823,sol_1_1_3_1_2_2_1_3_0_0_
342,3141,4733,sol_3_0_3_0_2_1_2_3_0_1_
406,3115,4411,sol_1_1_3_0_2_2_2_4_0_1_
426,2353,3166,sol_1_0_1_0_2_2_2_4_0_0_
420,2710,3868,sol_1_1_1_1_1_2_1_2_0_1_
212,2041,3001,sol_1_0_3_0_1_2_1_1_0_0_
197,2021,2984,sol_3_1_1_0_1_1_1_1_0_0_
563,2572,3929,sol_2_0_2_0_1_2_2_2_0_0_
267,2254,3426,sol_3_1_2_0_1_1_2_1_0_0_
398,3624,5403,sol_2_1_3_0_1_2_1_3_0_1_
406,3115,4411,sol_1_1_3_1_2_2_2_4_0_1_
252,3224,4528,sol_1_1_3_1_2_1_1_3_0_1_
406,2534,3701,sol_3_0_1_0_1_1_2_4_0_0_
289,2814,4152,sol_3_0_2_1_1_2_2_1_0_1_
424,2150,3143,sol_1_1_1_0_2_1_1_2_0_0_
285,3359,4552,sol_1_1_3_0_1_1_1_4_0_1_
646,4287,6247,sol_1_0_3_0_2_1_2_3_0_1_
989,6051,9312,sol_1_0_2_0_1_1_2_3_0_1_
496,2380,3616,sol_1_0_2_0_2_2_1_2_0_0_
588,5472,7555,sol_2_1_1_1_1_1_2_3_0_0_
586,6029,8244,sol_2_1_1_1_2_1_2_3_0_1_
354,2542,3686,sol_1_1_1_1_1_2_1_1_0_1_
670,3642,5389,sol_1_1_1_0_2_2_1_3_0_0_
497,2578,4081,sol_3_1_2_1_1_2_2_2_0_0_
710,4807,7030,sol_2_1_2_0_1_2_1_4_0_1_
474,3332,4808,sol_3_0_2_0_2_2_2_4_0_1_
731,4558,7145,sol_3_1_2_0_2_2_2_3_0_0_
515,2398,3637,sol_1_1_2_1_1_1_2_2_0_0_
195,2024,3004,sol_3_0_1_1_2_1_1_1_0_0_
520,2600,3675,sol_1_0_2_1_1_2_2_4_0_0_
716,4763,7010,sol_2_1_2_1_1_1_1_4_0_1_
492,3157,4362,sol_1_1_2_0_1_1_2_4_0_1_
419,2706,3830,sol_1_1_1_0_2_2_2_2_0_1_
612,3337,4737,sol_2_1_2_1_2_2_2_4_0_1_
718,4206,6313,sol_2_1_2_1_1_2_1_4_0_0_
450,2779,4093,sol_2_1_1_1_2_2_1_1_0_1_
428,2769,4052,sol_1_0_2_0_2_1_1_1_0_1_
396,3307,5028,sol_2_0_3_1_1_2_1_3_0_0_
342,4533,6146,sol_3_0_2_1_2_2_1_3_0_1_
452,2218,3410,sol_1_1_2_1_1_2_2_1_0_0_
47,2640,3790,sol_3_1_3_1_1_2_1_1_0_1_
289,2814,4152,sol_3_1_2_1_2_1_2_1_0_1_
491,2939,4284,sol_2_0_1_0_1_1_2_2_0_1_
622,3696,5528,sol_2_1_1_1_2_2_1_4_0_0_
765,6165,8561,sol_1_0_2_1_2_1_2_3_0_1_
565,4354,6359,sol_2_1_3_0_2_2_2_3_0_0_
646,4287,6247,sol_1_0_3_0_2_2_2_3_0_1_
498,2950,4386,sol_2_0_2_0_2_1_1_1_0_1_
427,3777,5344,sol_2_0_3_0_2_2_1_4_0_1_
476,2775,4112,sol_3_0_2_0_2_2_2_4_0_0_
473,2571,4052,sol_3_1_2_0_1_1_2_2_0_0_
115,2355,3307,sol_3_0_3_1_1_1_1_3_0_0_
515,2952,4315,sol_1_0_2_1_2_2_2_2_0_1_
454,2219,3383,sol_2_1_1_0_1_1_1_1_0_0_
615,3666,5335,sol_1_0_1_0_1_1_1_4_0_0_
399,2898,4362,sol_3_0_1_1_2_2_2_2_0_1_
494,3143,4342,sol_2_0_1_0_2_1_2_4_0_1_
428,2769,4052,sol_1_0_2_0_2_1_2_1_0_1_
434,3062,4509,sol_2_1_3_0_1_2_1_4_0_0_
405,2348,3655,sol_1_1_3_0_1_1_2_2_0_0_
406,2534,3701,sol_3_1_1_0_1_1_2_4_0_0_
906,6849,10161,sol_2_1_2_0_2_2_2_3_0_1_
210,2044,3012,sol_1_1_3_1_2_1_1_1_0_0_
478,3342,4810,sol_2_0_3_0_1_1_2_4_0_1_
47,2640,3790,sol_3_0_3_1_2_2_2_1_0_1_
104,2241,3248,sol_3_0_3_0_2_2_1_2_0_0_
210,2598,3700,sol_1_0_3_1_1_2_2_1_0_1_
360,1979,2949,sol_1_0_1_0_1_1_2_1_0_0_
392,4244,5898,sol_3_0_2_0_2_2_1_4_0_1_
754,5536,8136,sol_1_1_2_0_1_2_2_3_0_0_
659,4804,6713,sol_1_0_1_1_2_1_2_3_0_0_
422,2916,3890,sol_1_1_1_0_1_2_2_4_0_1_
657,4314,6338,sol_3_1_1_0_2_2_2_3_0_1_
659,3757,5642,sol_3_0_1_0_2_2_2_3_0_0_
494,3143,4342,sol_2_0_1_0_1_1_2_4_0_1_
401,2882,4342,sol_3_1_1_0_1_1_2_2_0_1_
840,5079,7714,sol_1_0_2_0_2_1_1_3_0_1_
113,3015,4036,sol_3_1_3_0_2_1_1_4_0_1_
411,3598,5132,sol_1_1_3_0_1_1_2_3_0_0_
304,2838,4155,sol_2_1_3_0_1_1_1_1_0_1_
195,2024,3004,sol_3_1_1_1_1_1_2_1_0_0_
